-0.03,-0.01,0.01,-0.03,0.00,0.04
-0.03,-0.01,0.01,-0.07,1.52,0.06
-0.03,-0.01,0.01,-0.64,1.01,-0.19
-0.04,-0.00,0.01,0.80,-1.80,0.09
-0.03,-0.01,0.01,0.26,1.00,0.29
-0.03,-0.01,0.01,0.07,0.04,-0.07
-0.03,-0.01,0.01,-0.07,-0.05,0.03
-0.03,-0.01,0.01,-0.20,-0.40,-0.04
-0.03,-0.01,0.01,-0.02,0.01,-0.03
-0.19,1.52,0.00,-1.56,12.13,0.04
-0.06,-0.20,0.00,-0.47,-1.57,0.04
-0.27,-0.61,0.01,-2.16,-4.85,0.08
-0.03,-0.01,0.02,0.16,1.50,-0.45
-0.03,-0.01,0.01,-0.13,0.36,-0.24
-0.03,-0.01,0.01,-0.19,-1.35,0.46
-0.03,-0.01,0.01,0.02,0.05,0.01
-0.03,-0.01,0.02,-0.20,0.47,0.15
-0.03,-0.01,0.03,-0.27,0.32,-0.24
-0.04,-0.01,0.01,0.18,-1.15,0.20
-0.04,-0.01,0.01,-0.02,-0.25,-0.00
