-0.03,-0.01,0.01,-0.04,0.05,0.03
-0.03,-0.01,0.01,-0.05,-0.38,-0.00
-0.03,-0.01,0.01,-0.13,-0.80,0.22
-0.04,-0.01,0.01,0.15,-0.59,-0.00
-0.02,-0.01,0.01,0.26,-0.36,0.25
-0.05,-0.01,0.01,-0.09,-0.78,0.13
-0.01,-0.00,0.01,0.00,-0.26,-0.03
-0.03,-0.01,0.01,0.04,-0.08,0.11
-0.04,-0.01,0.01,-0.06,-0.16,0.03
-0.02,-0.01,0.01,-0.05,-0.16,0.07
-0.07,-0.01,0.01,0.02,0.03,-0.02
-0.03,-0.01,0.01,-0.03,-0.00,-0.08
-0.03,-0.01,0.01,-0.01,0.55,-0.07
-0.04,-0.01,0.01,-0.16,1.46,-0.33
-0.04,-0.01,0.01,-0.63,1.48,-0.24
