-0.014038, 0.012817, -0.025635, 10.762329, -19.093628, 37.723389
-0.014038, 0.012817, 0.035400, 8.687134, -22.694702, 36.441650
-0.014038, -0.048218, -0.025635, 0.508423, -15.126343, 41.690674
-0.014038, -0.048218, -0.025635, 13.264771, -12.013550, 38.150635
-0.075073, 0.012817, 0.035400, -3.886108, 18.198853, 26.798096
-0.014038, -0.048218, 0.035400, -2.970581, -4.628296, 32.413330
-0.014038, 0.073853, -0.025635, 4.719849, -11.342163, 15.567627
-0.075073, 0.012817, 0.035400, 2.888794, -10.670776, 9.281006
-0.014038, -0.109253, 0.035400, 11.983032, -4.140015, 23.502197
0.046997, 0.012817, 0.035400, 15.401001, 6.663208, 13.797607
-0.075073, -0.048218, -0.025635, 17.537231, 1.109009, 6.290283
-0.075073, -0.109253, -0.025635, 18.696899, -11.220093, -6.405029
